"","egoID","from.alter","alt.alt.tie","egoalt_relation","egoalt_relate_othr","alter.initial","to.alter"
"50874",1426,"142606",2,"3","","kl","142610"
"50914",1432,"143206",NA,"3","","cb","143210"
"50984",1441,"144106",0,"11","work","ao","144110"
"51004",1450,"145006",NA,"4","","af","145010"
"51014",1451,"145106",2,"3","","p.z.","145110"
"51084",1460,"146006",NA,"7","","me","146010"
"51094",1462,"146206",9,"5","","bm","146210"
"51154",1470,"147006",0,"5","","ll","147010"
"51204",1479,"147906",NA,"6","","eb ","147910"
"51224",1481,"148106",NA,"1","parentfig","b.s","148110"
"51234",1483,"148306",NA,"8","academic","s.e","148310"
"51264",1487,"148706",NA,"6","","lh","148710"
"51314",1495,"149506",NA,"3","","jh","149510"
"51324",1496,"149606",0,"6","","ae","149610"
"51334",1498,"149806",NA,"4","","bc","149810"
"51354",1500,"150006",2,"4","","tm","150010"
"51394",1506,"150606",0,"4","","mc","150610"
"51414",1509,"150906",-6,"3","","bb","150910"
"51424",1513,"151306",0,"8","academic","sr","151310"
"51474",1529,"152906",NA,"4","","ao","152910"
"51504",1535,"153506",NA,"6","","at","153510"
"51544",1540,"154006",NA,"4","","hf","154010"
"51564",1543,"154306",5,"6","","jj","154310"
"51574",1544,"154406",-4,"6","","ah","154410"
"51594",1547,"154706",5,"1","","jf","154710"
"51644",1556,"155606",10,"4","","uncle","155610"
"51694",1570,"157006",2,"6","","ab","157010"
"51704",1571,"157106",0,"6","","lw","157110"
"51714",1573,"157306",6,"6","","da","157310"
"51734",1578,"157806",8,"8","academic","cw","157810"
"51744",1580,"158006",NA,"3","","an","158010"
"51754",1582,"158206",1,"3","","ac","158210"
"51794",1603,"160306",0,"6","","kh","160310"
"51804",1604,"160406",NA,"4","","sg","160410"
"51824",1607,"160706",NA,"3","","jr","160710"
"51834",1610,"161006",NA,"6","","mg","161010"
"51854",1614,"161406",0,"6","","al","161410"
"51874",1617,"161706",NA,"6","","aw","161710"
"51884",1618,"161806",NA,"4","","ak","161810"
"51934",1625,"162506",0,"6","","ko","162510"
"51964",1632,"163206",0,"6","","cw","163210"
"51974",1634,"163406",NA,"4","","cj","163410"
"51994",1638,"163806",7,"6","","cm","163810"
"52004",1641,"164106",10,"6","","ch","164110"
"52014",1642,"164206",10,"4","","cs","164210"
"52064",1650,"165006",NA,"8","academic","mf","165010"
"52094",1656,"165606",NA,"6","","ah","165610"
"52114",1659,"165906",0,"1","parentfig","cf","165910"
"52124",1660,"166006",NA,"8","academic","as","166010"
"52134",1661,"166106",10,"6","","gp","166110"
"52154",1664,"166406",10,"5","","by","166410"
"52164",1665,"166506",10,"4","","lj","166510"
"52174",1667,"166706",NA,"4","","ao","166710"
"52184",1668,"166806",7,"6","","kf","166810"
"52204",1671,"167106",10,"6","","kw","167110"
"52254",1678,"167806",10,"6","","lc","167810"
"52264",1680,"168006",10,"3","","qdt","168010"
"52324",1692,"169206",3,"4","","hu","169210"
"52344",1695,"169506",6,"7","","tw","169510"
"52374",1700,"170006",NA,"3","","ap","170010"
"52384",1701,"170106",3,"4","","sb","170110"
"52424",1705,"170506",10,"4","","rb","170510"
"52434",1708,"170806",10,"6","","eb","170810"
"52464",1713,"171306",NA,"4","","lw","171310"
"52494",1718,"171806",NA,"7","","ds","171810"
"52514",1721,"172106",10,"4","","al","172110"
"52524",1723,"172306",10,"3","","jg","172310"
"52534",1724,"172406",NA,"5","","a","172410"
"52584",1731,"173106",NA,"8","academic","jg","173110"
"52604",1740,"174006",9,"4","","dc","174010"
"52614",1741,"174106",NA,"6","","jh","174110"
"52624",1742,"174206",NA,"6","","gd","174210"
"52634",1743,"174306",NA,"1","parentfig","ji","174310"
"52644",1744,"174406",NA,"5","","ac","174410"
"52654",1745,"174506",0,"6","","pc","174510"
"52674",1748,"174806",10,"6","","ec","174810"
"52684",1749,"174906",0,"8","academic","ch","174910"
"52704",1751,"175106",10,"6","","sh","175110"
"52724",1753,"175306",NA,"3","","wc","175310"
"52744",1757,"175706",NA,"8","academic","ml","175710"
"52774",1760,"176006",10,"4","","tm","176010"
"52814",1766,"176606",NA,"6","","rp","176610"
"52834",1771,"177106",3,"3","","kl","177110"
"52864",1775,"177506",5,"8","academic","my","177510"
"52924",1785,"178506",NA,"6","","jh","178510"
"52944",1812,"181206",NA,"6","peer","af","181210"
"52964",1815,"181506",-1,"1","","jc","181510"
"52984",1817,"181706",0,"4","","bl","181710"
"52994",1818,"181806",NA,"4","","christina lambert","181810"
"53004",1819,"181906",NA,"6","","kendall williams","181910"
"53014",1821,"182106",8,"3","","kk","182110"
"53024",1822,"182206",-6,"1","","hl","182210"
"53074",1831,"183106",NA,"6","","ae","183110"
"53104",1834,"183406",1,"5","","th","183410"
"53134",1839,"183906",0,"4","","lt","183910"
"53154",1842,"184206",3,"8","academic","dt","184210"
"53164",1843,"184306",NA,"5","","hk","184310"
"53174",1845,"184506",NA,"5","","br","184510"
"53184",1846,"184606",0,"4","","jb","184610"
"53194",1847,"184706",0,"3","","c.g","184710"
"53204",1848,"184806",NA,"6","","ad","184810"
"53224",1851,"185106",NA,"4","","aunt/mt","185110"
"53234",1852,"185206",-3,"4","","ut","185210"
"53244",1855,"185506",8,"4","","jd","185510"
"53254",1859,"185906",NA,"4","","eb","185910"
"53264",1860,"186006",6,"6","","nd","186010"
"53274",1862,"186206",3,"6","","cr","186210"
"53304",1868,"186806",10,"1","","kt","186810"
"53334",1874,"187406",0,"7","","cm","187410"
"53364",1878,"187806",NA,"1","","sj","187810"
"53384",1884,"188406",0,"5","","ch","188410"
"53454",1897,"189706",NA,"8","academic","b.f","189710"
"53484",1908,"190806",NA,"4","","ef","190810"
"53504",1912,"191206",NA,"6","","ja","191210"
"53514",1916,"191606",0,"1","","jn","191610"
"53534",1919,"191906",NA,"6","","el","191910"
"53554",1921,"192106",0,"1","","jf","192110"
"53564",1924,"192406",10,"3","","aw","192410"
"53584",1928,"192806",NA,"6","","lt","192810"
"53594",1930,"193006",NA,"4","","aunt","193010"
"53624",1939,"193906",0,"6","","rc","193910"
"53654",1943,"194306",10,"6","","kl","194310"
"53664",1952,"195206",8,"3","","ch","195210"
"53704",1961,"196106",0,"7","","am","196110"
"53714",1963,"196306",10,"5","","kt","196310"
"53744",1969,"196906",0,"6","","gp","196910"
"53764",1971,"197106",NA,"6","","a","197110"
"53774",1975,"197506",0,"6","","cc","197510"
"53804",1979,"197906",10,"4","","lt","197910"
"53824",1983,"198306",NA,"7","","td","198310"
"53854",1986,"198606",NA,"4","","ad","198610"
"53874",1989,"198906",0,"3","","at","198910"
"53894",1991,"199106",10,"6","","mm","199110"
"53944",2000,"200006",NA,"6","","o","200010"
"53954",2001,"200106",1,"5","","eh","200110"
"54064",2016,"201606",NA,"8","academic","ce","201610"
"54084",2019,"201906",NA,"6","","ns","201910"
"54104",2022,"202206",0,"6","","gb","202210"
"54114",2023,"202306",0,"4","","js","202310"
"54144",2028,"202806",NA,"4","relatives","kf","202810"
"54154",2030,"203006",NA,"8","academic","loraine kizziar","203010"
"54194",2035,"203506",NA,"9","mentalhealth","kd","203510"
"54214",2037,"203706",6,"4","","jq","203710"
"54234",2039,"203906",0,"5","","ss","203910"
"54274",2045,"204506",4,"4","","dd","204510"
"54284",2047,"204706",NA,"8","academic","mm","204710"
"54304",2049,"204906",0,"6","","tt","204910"
"54314",2051,"205106",1,"4","","bs","205110"
"54394",2080,"208006",NA,"4","","aunt#2","208010"
"54414",2082,"208206",NA,"1","","al","208210"
"54424",2084,"208406",NA,"8","academic","sl","208410"
"54464",2088,"208806",NA,"1","","dh","208810"
"54474",2089,"208906",9,"6","","bl","208910"
"54484",2090,"209006",8,"3","","ck","209010"
"54494",2092,"209206",7,"4","","ks","209210"
"54514",2094,"209406",NA,"6","","tt","209410"
"54544",2097,"209706",5,"6","","kt","209710"
"54554",2098,"209806",NA,"10","othr_adults","df","209810"
"54584",2101,"210106",NA,"4","","lj","210110"
"54654",2111,"211106",10,"4","","cb","211110"
"54694",2119,"211906",NA,"3","","td","211910"
"54704",2120,"212006",4,"8","academic","eb","212010"
"54714",2121,"212106",NA,"6","","ar","212110"
"54724",2122,"212206",10,"6","","sb","212210"
"54734",2123,"212306",8,"8","academic","eb","212310"
"54754",2125,"212506",0,"7","","aj","212510"
"54774",2128,"212806",10,"4","","ct","212810"
"54784",2130,"213006",9,"4","","mb","213010"
"54804",2133,"213306",NA,"4","","jj","213310"
"54814",2134,"213406",7,"4","","ib","213410"
"54824",2135,"213506",0,"6","","cl","213510"
"54844",2140,"214006",0,"8","academic","jc","214010"
"54854",2141,"214106",2,"6","peer","ad","214110"
"54864",2143,"214306",7,"6","","friend 2","214310"
"54874",2144,"214406",NA,"1","parentfig","sc","214410"
"54884",2145,"214506",9,"4","","lb","214510"
"54934",2151,"215106",NA,"6","","sb","215110"
"54944",2152,"215206",0,"9","mentalhealth","kp","215210"
"54954",2153,"215306",0,"3","","aw","215310"
"54964",2155,"215506",0,"6","","br","215510"
"54984",2158,"215806",0,"8","academic","rm","215810"
"54994",2159,"215906",NA,"6","","aj","215910"
"55004",2160,"216006",NA,"1","","tw","216010"
"55054",2167,"216706",8,"3","","de","216710"
"55064",2168,"216806",NA,"6","","al","216810"
"55114",2174,"217406",NA,"1","","vg","217410"
"55134",2176,"217606",-5,"6","","sg","217610"
"55154",2179,"217906",NA,"6","","lh","217910"
"55164",2180,"218006",NA,"8","academic","bf","218010"
"55224",2191,"219106",0,"3","","ag","219110"
"55254",2195,"219506",NA,"8","academic","jl","219510"
"55264",2196,"219606",-10,"5","","ab","219610"
"55274",2199,"219906",NA,"6","","kt","219910"
"55284",2201,"220106",5,"6","","gl","220110"
"55294",2202,"220206",NA,"7","","pr","220210"
"55304",2205,"220506",0,"4","","as","220510"
"55324",2208,"220806",2,"4","","s.g.","220810"
"55334",2209,"220906",NA,"1","parentfig","dc","220910"
"55344",2210,"221006",0,"8","academic","mm","221010"
"55354",2218,"221806",0,"6","","db","221810"
"55364",2219,"221906",-1,"6","","aq","221910"
"55404",2224,"222406",NA,"4","","fa","222410"
"55424",2229,"222906",10,"4","","jm","222910"
"55444",2232,"223206",7,"1","","nn","223210"
"55454",2233,"223306",NA,"3","","brother","223310"
"55484",2238,"223806",NA,"7","","jg","223810"
"55494",2239,"223906",NA,"4","","kd","223910"
"55504",2240,"224006",3,"4","","se","224010"
"55514",2241,"224106",5,"4","","db","224110"
"55534",2244,"224406",10,"4","","pab","224410"
"55544",2245,"224506",7,"6","","nb","224510"
"55574",2249,"224906",5,"4","","bd","224910"
"55584",2250,"225006",0,"4","","family","225010"
"55614",2254,"225406",5,"6","","xm","225410"
"55634",2260,"226006",3,"3","","jd","226010"
"55644",2261,"226106",6,"1","","cj","226110"
"55694",2271,"227106",NA,"3","","nb","227110"
"55704",2274,"227406",NA,"4","","rlw","227410"
"55724",2278,"227806",0,"6","","lr","227810"
"55734",2279,"227906",0,"4","","sd","227910"
"55744",2284,"228406",NA,"6","","em","228410"
"55764",2287,"228706",0,"5","sigother","hs","228710"
"55794",2294,"229406",NA,"1","","k.b","229410"
"55814",2306,"230606",10,"3","","dl","230610"
"55834",2308,"230806",NA,"6","","mv","230810"
"55844",2309,"230906",10,"4","","vo","230910"
"55864",2311,"231106",0,"3","","al","231110"
"55874",2312,"231206",NA,"1","parentfig","jb","231210"
"55884",2314,"231406",NA,"6","","sj","231410"
"55894",2318,"231806",10,"3","","jl","231810"
"55904",2322,"232206",NA,"6","","sh","232210"
"55914",2328,"232806",6,"3","","dr","232810"
"55924",2330,"233006",10,"6","","md","233010"
"55954",2333,"233306",0,"6","","jf","233310"
"55964",2334,"233406",10,"6","","mp","233410"
"56004",2338,"233806",NA,"8","academic","md","233810"
"56024",2343,"234306",NA,"6","","bc","234310"
"56044",2347,"234706",10,"8","academic","s.g","234710"
"56074",2351,"235106",10,"4","","dg","235110"
"56094",2355,"235506",NA,"3","","ab","235510"
"56124",2359,"235906",6,"6","","dj","235910"
"56144",2361,"236106",10,"1","","bg","236110"
"56174",2367,"236706",NA,"6","","brailyn","236710"
"56214",2373,"237306",10,"6","","aa","237310"
"56244",2383,"238306",NA,"4","","tp","238310"
"56254",2385,"238506",NA,"8","academic","kb","238510"
"56264",2386,"238606",NA,"8","academic","kd","238610"
"56284",2389,"238906",6,"6","","gj","238910"
"56294",2393,"239306",5,"6","","f","239310"
"56304",2395,"239506",NA,"4","","mc","239510"
"56314",2396,"239606",NA,"4","","ag","239610"
"56324",2397,"239706",NA,"6","","sean","239710"
"56334",2399,"239906",8,"6","","mh","239910"
"56354",2401,"240106",NA,"4","","ed","240110"
"56394",2408,"240806",NA,"4","","sj","240810"
"56474",2419,"241906",NA,"3","","ds","241910"
"56544",2427,"242706",NA,"3","","tl","242710"
"56554",2429,"242906",-5,"3","","ag","242910"
"56594",2438,"243806",NA,"4","","lb","243810"
"56604",2439,"243906",0,"8","academic","km","243910"
"56654",2455,"245506",7,"6","","an","245510"
"56674",2462,"246206",NA,"6","","k.w","246210"
"56684",2463,"246306",NA,"5","","tl","246310"
"56694",2464,"246406",0,"6","","mj","246410"
"56704",2466,"246606",10,"4","","rl","246610"
"56714",2467,"246706",6,"6","","kb","246710"
"56724",2468,"246806",NA,"6","","ml","246810"
"56764",2475,"247506",1,"6","","gp","247510"
"56774",2476,"247606",0,"6","","nv","247610"
"56784",2477,"247706",10,"4","","os","247710"
"56794",2481,"248106",9,"4","","aunt ","248110"
"56814",2483,"248306",0,"6","","ae","248310"
"56834",2485,"248506",10,"4","","lm","248510"
"56884",2491,"249106",10,"6","","ks","249110"
"56894",2495,"249506",NA,"5","","nb","249510"
"56904",2496,"249606",10,"6","","sl","249610"
"56914",2500,"250006",NA,"4","","fg","250010"
"56924",2501,"250106",0,"8","academic","jg","250110"
"56934",2503,"250306",NA,"4","","jd","250310"
"56954",2505,"250506",3,"4","","al","250510"
"56964",2507,"250706",NA,"6","","ad","250710"
"56984",2511,"251106",NA,"7","","sp","251110"
"56994",2514,"251406",7,"8","academic","professors","251410"
"57014",2517,"251706",4,"4","","jt","251710"
"57034",2520,"252006",0,"8","academic","mb","252010"
"57044",2522,"252206",10,"4","relatives","kd","252210"
"57074",2528,"252806",0,"5","","dw","252810"
"57084",2529,"252906",0,"3","","cm","252910"
"57124",2533,"253306",2,"4","","ks","253310"
"57134",2535,"253506",1,"5","","nb","253510"
"57144",2536,"253606",10,"4","","nan","253610"
"57204",2546,"254606",8,"3","","q","254610"
"57234",2552,"255206",9,"6","","ep","255210"
"57254",2554,"255406",10,"1","","da","255410"
"57264",2556,"255606",NA,"4","","kf","255610"
"57284",2559,"255906",5,"8","academic","laura","255910"
"57294",2560,"256006",10,"4","","rw","256010"
"57324",2569,"256906",NA,"4","","grandma","256910"
"57394",2582,"258206",8,"5","","dm","258210"
"57424",2590,"259006",0,"4","","bb","259010"
"57434",2591,"259106",NA,"4","relatives","lak","259110"
"57454",2596,"259606",NA,"3","","sf","259610"
"57484",2601,"260106",0,"3","","lp","260110"
"57504",2605,"260506",8,"8","academic","bn","260510"
"57524",2607,"260706",0,"6","","sd","260710"
"57534",2608,"260806",0,"6","","lb","260810"
"57554",2614,"261406",0,"3","","jw","261410"
"57574",2617,"261706",10,"6","","me","261710"
"57594",2619,"261906",NA,"1","","rr","261910"
"57614",2629,"262906",NA,"6","","d","262910"
"57624",2630,"263006",NA,"4","","ak","263010"
"57634",2631,"263106",NA,"1","","me","263110"
"57674",2638,"263806",6,"6","","sp","263810"
"57694",2641,"264106",-4,"4","","friends","264110"
"57704",2642,"264206",0,"6","","es","264210"
"57744",2652,"265206",5,"4","","kb","265210"
"57754",2653,"265306",0,"8","academic","tw","265310"
"57774",2656,"265606",10,"4","","f m","265610"
"57834",2668,"266806",NA,"6","","friend 1","266810"
"57874",2675,"267506",0,"7","","jb","267510"
"57894",2677,"267706",0,"3","","az","267710"
"57914",2681,"268106",9,"6","","as","268110"
"57964",2690,"269006",9,"6","","ag","269010"
"57994",2694,"269406",0,"6","","ar","269410"
"58004",2695,"269506",NA,"4","","sb","269510"
"58054",2703,"270306",NA,"1","","mp","270310"
"58074",2709,"270906",NA,"5","","nl","270910"
"58131",1007,"100707",10,"6","","kt","100708"
"58161",1012,"101207",-8,"6","","rs","101208"
"58201",1019,"101907",0,"7","","ms","101908"
"58261",1029,"102907",10,"4","","sm","102908"
"58311",1038,"103807",NA,"8","academic","mt","103808"
"58341",1041,"104107",0,"4","","mim","104108"
"58351",1043,"104307",0,"4","","mj","104308"
"58361",1045,"104507",0,"11","work","wc","104508"
"58371",1046,"104607",8,"6","","kl","104608"
"58391",1051,"105107",0,"4","","gf","105108"
"58431",1056,"105607",0,"8","academic","eb","105608"
"58441",1058,"105807",0,"6","","kg","105808"
"58451",1060,"106007",0,"6","","hh","106008"
"58471",1062,"106207",0,"4","","mm","106208"
"58501",1065,"106507",8,"6","","jc","106508"
"58541",1071,"107107",10,"4","","ar","107108"
"58551",1073,"107307",10,"4","","da","107308"
"58641",1087,"108707",1,"6","","sd","108708"
"58671",1092,"109207",NA,"4","","qs","109208"
"58691",1094,"109407",10,"6","","kh","109408"
"58731",1100,"110007",6,"3","","mm","110008"
"58771",1107,"110707",10,"4","","lt","110708"
"58801",1118,"111807",0,"8","academic","mk","111808"
"58951",1150,"115007",10,"4","","tt","115008"
"58981",1156,"115607",-10,"1","","cr","115608"
"58991",1158,"115807",0,"7","","je","115808"
"59061",1172,"117207",10,"6","","srjp","117208"
"59071",1175,"117507",8,"4","","th","117508"
"59121",1190,"119007",10,"6","","ap","119008"
"59141",1192,"119207",10,"4","","jc","119208"
"59231",1202,"120207",10,"3","","ar","120208"
"59271",1206,"120607",10,"6","","dl","120608"
"59281",1208,"120807",1,"6","","rt","120808"
"59291",1209,"120907",5,"4","","cd","120908"
"59301",1210,"121007",0,"8","academic","km","121008"
"59321",1213,"121307",10,"6","","es","121308"
"59361",1217,"121707",2,"6","","cd","121708"
"59371",1218,"121807",0,"6","","th","121808"
"59431",1226,"122607",5,"3","","db","122608"
"59461",1229,"122907",0,"8","academic","mb","122908"
"59471",1230,"123007",NA,"6","","ad","123008"
"59481",1231,"123107",5,"6","","rb","123108"
"59491",1232,"123207",10,"3","","bm","123208"
"59501",1233,"123307",2,"7","","ch","123308"
"59531",1239,"123907",10,"6","","adl","123908"
"59541",1242,"124207",10,"4","","jl","124208"
"59591",1254,"125407",0,"6","","cw","125408"
"59621",1261,"126107",9,"5","","cb","126108"
"59641",1264,"126407",NA,"4","","yb","126408"
"59651",1266,"126607",0,"6","","aa","126608"
"59661",1267,"126707",0,"6","","vd","126708"
"59671",1269,"126907",10,"6","","pb","126908"
"59691",1274,"127407",0,"8","academic","km","127408"
"59711",1276,"127607",7,"6","","ac","127608"
"59771",1283,"128307",NA,"6","","dauz","128308"
"59801",1287,"128707",10,"4","","kf","128708"
"59821",1291,"129107",NA,"1","","zd","129108"
"59881",1298,"129807",NA,"6","","sw","129808"
"59891",1299,"129907",0,"7","","lb","129908"
"59901",1300,"130007",1,"8","academic","tb","130008"
"59941",1314,"131407",10,"4","","bm","131408"
"59971",1322,"132207",10,"6","","js","132208"
"59981",1323,"132307",8,"6","","dv","132308"
"59991",1324,"132407",0,"6","","d.c.","132408"
"60011",1326,"132607",10,"4","","ab","132608"
"60081",1338,"133807",8,"4","","mw","133808"
"60101",1343,"134307",0,"8","academic","jo","134308"
"60131",1350,"135007",0,"6","","dl","135008"
"60151",1353,"135307",10,"6","","ll","135308"
"60191",1358,"135807",2,"6","","md","135808"
"60231",1364,"136407",-9,"6","","cd","136408"
"60321",1382,"138207",10,"8","academic","lc","138208"
"60341",1385,"138507",NA,"3","","gl","138508"
"60381",1390,"139007",2,"6","peer","vz","139008"
"60471",1416,"141607",0,"7","","tf","141608"
"60491",1419,"141907",3,"4","","jv","141908"
"60541",1425,"142507",10,"6","","tp","142508"
"60551",1426,"142607",0,"3","","pr","142608"
"60591",1432,"143207",10,"6","","kw","143208"
"60661",1441,"144107",0,"6","","jb","144108"
"60681",1450,"145007",NA,"1","","wf","145008"
"60691",1451,"145107",0,"6","","m.p.","145108"
"60771",1462,"146207",10,"4","","da","146208"
"60831",1470,"147007",6,"6","","kd","147008"
"60881",1479,"147907",7,"3","","ja","147908"
"60911",1483,"148307",0,"8","academic","j.p","148308"
"60991",1495,"149507",10,"3","","jm","149508"
"61001",1496,"149607",0,"6","","rh","149608"
"61011",1498,"149807",10,"4","","rc","149808"
"61031",1500,"150007",10,"4","","cc","150008"
"61071",1506,"150607",7,"3","","ct","150608"
"61091",1509,"150907",3,"3","","mb","150908"
"61101",1513,"151307",10,"6","","cs","151308"
"61151",1529,"152907",NA,"6","","de","152908"
"61221",1540,"154007",NA,"","","jj","154008"
"61241",1543,"154307",8,"6","","tb","154308"
"61251",1544,"154407",5,"6","","lh","154408"
"61271",1547,"154707",6,"3","","nf","154708"
"61321",1556,"155607",10,"3","","sister","155608"
"61371",1570,"157007",2,"6","","av","157008"
"61381",1571,"157107",7,"4","","es","157108"
"61391",1573,"157307",0,"6","","lw","157308"
"61411",1578,"157807",0,"9","mentalhealth","je","157808"
"61421",1580,"158007",NA,"6","","mg","158008"
"61431",1582,"158207",0,"4","","ss","158208"
"61471",1603,"160307",0,"3","","he","160308"
"61481",1604,"160407",NA,"3","","cjg","160408"
"61511",1610,"161007",NA,"","","ja","161008"
"61531",1614,"161407",0,"6","","cn","161408"
"61561",1618,"161807",NA,"3","","b","161808"
"61611",1625,"162507",-3,"6","","gc","162508"
"61641",1632,"163207",0,"6","","ab","163208"
"61671",1638,"163807",0,"6","","ak","163808"
"61681",1641,"164107",10,"4","","mw","164108"
"61691",1642,"164207",10,"4","","ar","164208"
"61791",1659,"165907",7,"6","","bd","165908"
"61801",1660,"166007",NA,"8","academic","as","166008"
"61811",1661,"166107",10,"6","","gf","166108"
"61831",1664,"166407",10,"3","","tp","166408"
"61841",1665,"166507",10,"4","","jj","166508"
"61861",1668,"166807",9,"8","academic","jm","166808"
"61881",1671,"167107",0,"6","","mc","167108"
"61931",1678,"167807",NA,"","","lm","167808"
"61941",1680,"168007",10,"3","","njt","168008"
"62001",1692,"169207",7,"6","","es","169208"
"62021",1695,"169507",9,"7","","jo","169508"
"62051",1700,"170007",4,"1","","kp","170008"
"62061",1701,"170107",10,"4","","sb","170108"
"62101",1705,"170507",1,"1","parentfig","cm","170508"
"62111",1708,"170807",10,"6","","er","170808"
"62141",1713,"171307",NA,"4","","lw","171308"
"62171",1718,"171807",NA,"7","","rr","171808"
"62191",1721,"172107",10,"4","","pl","172108"
"62201",1723,"172307",10,"3","","dg","172308"
"62211",1724,"172407",NA,"5","","a","172408"
"62281",1740,"174007",10,"3","","nf","174008"
"62291",1741,"174107",NA,"6","","ar","174108"
"62301",1742,"174207",6,"6","","cw","174208"
"62311",1743,"174307",NA,"1","parentfig","et","174308"
"62331",1745,"174507",0,"6","","aa","174508"
"62351",1748,"174807",10,"5","","kd","174808"
"62361",1749,"174907",7,"8","academic","df","174908"
"62381",1751,"175107",0,"7","","tb","175108"
"62401",1753,"175307",NA,"1","","bm","175308"
"62421",1757,"175707",NA,"8","academic","dy","175708"
"62451",1760,"176007",10,"5","","kc","176008"
"62511",1771,"177107",7,"4","","kl","177108"
"62541",1775,"177507",6,"6","","cc","177508"
"62601",1785,"178507",NA,"6","","kp","178508"
"62641",1815,"181507",0,"3","","ap","181508"
"62661",1817,"181707",10,"4","","wl","181708"
"62691",1821,"182107",10,"6","","th","182108"
"62701",1822,"182207",8,"1","","ml","182208"
"62751",1831,"183107",NA,"6","","rg","183108"
"62781",1834,"183407",8,"6","","jm","183408"
"62811",1839,"183907",7,"1","","rt","183908"
"62831",1842,"184207",3,"8","academic","km","184208"
"62861",1846,"184607",7,"6","","mc","184608"
"62871",1847,"184707",10,"3","","m.g","184708"
"62881",1848,"184807",0,"","","bl","184808"
"62901",1851,"185107",NA,"10","othr_adults","best-friend mom/jl","185108"
"62911",1852,"185207",-4,"6","","hc","185208"
"62921",1855,"185507",10,"4","","md","185508"
"62931",1859,"185907",NA,"4","","ks","185908"
"62941",1860,"186007",7,"6","","ba","186008"
"62951",1862,"186207",10,"6","","dr","186208"
"62981",1868,"186807",10,"7","","js","186808"
"63011",1874,"187407",0,"6","","at","187408"
"63041",1878,"187807",NA,"1","","pj","187808"
"63061",1884,"188407",9,"6","","mg","188408"
"63161",1908,"190807",NA,"8","academic","mm","190808"
"63191",1916,"191607",3,"8","academic","cl","191608"
"63231",1921,"192107",10,"1","","bb","192108"
"63241",1924,"192407",10,"3","","jc","192408"
"63271",1930,"193007",NA,"4","","uncle ","193008"
"63301",1939,"193907",0,"8","academic","ao","193908"
"63331",1943,"194307",8,"1","","sm","194308"
"63341",1952,"195207",8,"4","","jf","195208"
"63381",1961,"196107",8,"7","","ag","196108"
"63391",1963,"196307",8,"6","","jj","196308"
"63421",1969,"196907",5,"4","","jo","196908"
"63451",1975,"197507",0,"6","","tl","197508"
"63481",1979,"197907",10,"4","","ht","197908"
"63531",1986,"198607",10,"4","","ed","198608"
"63551",1989,"198907",10,"4","","as","198908"
"63571",1991,"199107",NA,"6","","sd","199108"
"63631",2001,"200107",6,"6","","bd","200108"
"63781",2022,"202207",6,"6","","ha","202208"
"63791",2023,"202307",4,"4","","ts ","202308"
"63831",2030,"203007",10,"8","academic","marketing advisor","203008"
"63891",2037,"203707",-3,"1","","kf","203708"
"63911",2039,"203907",3,"3","","ww","203908"
"63951",2045,"204507",0,"3","","kc","204508"
"63961",2047,"204707",NA,"8","academic","ab","204708"
"63981",2049,"204907",10,"6","","lq","204908"
"63991",2051,"205107",1,"6","","cj","205108"
"64091",2082,"208207",NA,"1","","dl","208208"
"64151",2089,"208907",10,"6","","wj","208908"
"64161",2090,"209007",6,"1","","cr","209008"
"64171",2092,"209207",10,"4","","sb","209208"
"64191",2094,"209407",8,"4","","em","209408"
"64221",2097,"209707",0,"6","","hl","209708"
"64231",2098,"209807",NA,"5","","jv","209808"
"64261",2101,"210107",NA,"4","","fj","210108"
"64301",2106,"210607",NA,"3","","jo","210608"
"64331",2111,"211107",10,"4","","bb","211108"
"64371",2119,"211907",10,"3","","lr","211908"
"64381",2120,"212007",8,"8","academic","ad","212008"
"64391",2121,"212107",10,"3","","kd","212108"
"64401",2122,"212207",10,"6","","em","212208"
"64411",2123,"212307",10,"5","","ja","212308"
"64431",2125,"212507",10,"6","","kk","212508"
"64451",2128,"212807",10,"4","","jb","212808"
"64461",2130,"213007",6,"3","","an","213008"
"64491",2134,"213407",0,"5","","du","213408"
"64501",2135,"213507",0,"4","","nd","213508"
"64521",2140,"214007",2,"8","academic","kj","214008"
"64531",2141,"214107",0,"8","academic","td","214108"
"64541",2143,"214307",0,"7","","grandma","214308"
"64551",2144,"214407",NA,"10","othr_adults","jb","214408"
"64561",2145,"214507",10,"3","","cb","214508"
"64611",2151,"215107",NA,"6","","sg","215108"
"64621",2152,"215207",5,"4","","ab","215208"
"64631",2153,"215307",10,"5","","sd","215308"
"64641",2155,"215507",0,"3","","eb","215508"
"64661",2158,"215807",10,"4","relatives","sm","215808"
"64671",2159,"215907",8,"6","","bb","215908"
"64681",2160,"216007",NA,"8","academic","dd","216008"
"64731",2167,"216707",9,"6","","cb","216708"
"64741",2168,"216807",NA,"6","","agl","216808"
"64811",2176,"217607",0,"6","","qk","217608"
"64831",2179,"217907",NA,"6","","pf","217908"
"64841",2180,"218007",10,"8","academic","sb","218008"
"64901",2191,"219107",8,"4","","bd","219108"
"64941",2196,"219607",0,"6","","wd","219608"
"64951",2199,"219907",NA,"6","","kt","219908"
"64961",2201,"220107",5,"6","","mn","220108"
"64971",2202,"220207",9,"6","","jp","220208"
